table_name,field_name,language,translation,record_id,record_sub_id,field_value
stops,stop_name,de,Moeskroen / Mouscron,,,Mouscron
stops,stop_name,en,Mouscron / Moeskroen,,,Mouscron
stops,stop_name,fr,Maubray,,,Maubray
stops,stop_name,nl,Maubray,,,Maubray
stops,stop_name,de,Maubray,,,Maubray
stops,stop_name,en,Maubray,,,Maubray
stops,stop_name,fr,Antoing,,,Antoing
stops,stop_name,nl,Antoing,,,Antoing
stops,stop_name,de,Antoing,,,Antoing
stops,stop_name,en,Antoing,,,Antoing
stops,stop_name,fr,Froyennes,,,Froyennes
stops,stop_name,nl,Froyennes,,,Froyennes
stops,stop_name,de,Froyennes,,,Froyennes
stops,stop_name,en,Froyennes,,,Froyennes
stops,stop_name,fr,Tournai,,,Tournai
stops,stop_name,nl,Doornik,,,Tournai
stops,stop_name,de,Doornik / Tournai,,,Tournai
stops,stop_name,en,Tournai / Doornik,,,Tournai
stops,stop_name,fr,Callenelle,,,Callenelle
stops,stop_name,nl,Callenelle,,,Callenelle
stops,stop_name,de,Callenelle,,,Callenelle
stops,stop_name,en,Callenelle,,,Callenelle
stops,stop_name,fr,Péruwelz,,,Péruwelz
stops,stop_name,nl,Péruwelz,,,Péruwelz
stops,stop_name,de,Péruwelz,,,Péruwelz
stops,stop_name,en,Péruwelz,,,Péruwelz
stops,stop_name,fr,Blaton,,,Blaton
stops,stop_name,nl,Blaton,,,Blaton
stops,stop_name,de,Blaton,,,Blaton
stops,stop_name,en,Blaton,,,Blaton
stops,stop_name,fr,Harchies,,,Harchies
stops,stop_name,nl,Harchies,,,Harchies
stops,stop_name,de,Harchies,,,Harchies
stops,stop_name,en,Harchies,,,Harchies
stops,stop_name,fr,Ville-Pommeroeul,,,Ville-Pommeroeul
stops,stop_name,nl,Ville-Pommeroeul,,,Ville-Pommeroeul
stops,stop_name,de,Ville-Pommeroeul,,,Ville-Pommeroeul
stops,stop_name,en,Ville-Pommeroeul,,,Ville-Pommeroeul
stops,stop_name,fr,Jemappes,,,Jemappes
stops,stop_name,nl,Jemappes,,,Jemappes
stops,stop_name,de,Jemappes,,,Jemappes
stops,stop_name,en,Jemappes,,,Jemappes
stops,stop_name,fr,Quaregnon,,,Quaregnon
stops,stop_name,nl,Quaregnon,,,Quaregnon
stops,stop_name,de,Quaregnon,,,Quaregnon
stops,stop_name,en,Quaregnon,,,Quaregnon
stops,stop_name,fr,Thulin,,,Thulin
stops,stop_name,nl,Thulin,,,Thulin
stops,stop_name,de,Thulin,,,Thulin
stops,stop_name,en,Thulin,,,Thulin
stops,stop_name,fr,Quiévrain,,,Quiévrain
stops,stop_name,nl,Quiévrain,,,Quiévrain
stops,stop_name,de,Quiévrain,,,Quiévrain
stops,stop_name,en,Quiévrain,,,Quiévrain
stops,stop_name,fr,Hainin,,,Hainin
stops,stop_name,nl,Hainin,,,Hainin
stops,stop_name,de,Hainin,,,Hainin
stops,stop_name,en,Hainin,,,Hainin
stops,stop_name,fr,Boussu,,,Boussu
stops,stop_name,nl,Boussu,,,Boussu
stops,stop_name,de,Boussu,,,Boussu
stops,stop_name,en,Boussu,,,Boussu
stops,stop_name,fr,Saint-Ghislain,,,Saint-Ghislain
stops,stop_name,nl,Saint-Ghislain,,,Saint-Ghislain
stops,stop_name,de,Saint-Ghislain,,,Saint-Ghislain
stops,stop_name,en,Saint-Ghislain,,,Saint-Ghislain
stops,stop_name,fr,Tubize,,,Tubize
stops,stop_name,nl,Tubeke,,,Tubize
stops,stop_name,de,Tubeke / Tubize,,,Tubize
stops,stop_name,en,Tubize / Tubeke,,,Tubize
stops,stop_name,fr,Silly,,,Silly
stops,stop_name,nl,Opzullik,,,Silly
stops,stop_name,de,Opzullik / Silly,,,Silly
stops,stop_name,en,Silly / Opzullik,,,Silly
stops,stop_name,fr,Enghien,,,Enghien
stops,stop_name,nl,Edingen,,,Enghien
stops,stop_name,de,Edingen / Enghien,,,Enghien
stops,stop_name,en,Enghien / Edingen,,,Enghien
stops,stop_name,fr,Familleureux,,,Familleureux
stops,stop_name,nl,Familleureux,,,Familleureux
stops,stop_name,de,Familleureux,,,Familleureux
stops,stop_name,en,Familleureux,,,Familleureux
stops,stop_name,fr,Marche-lez-Ecaussinnes,,,Marche-lez-Ecaussinnes
stops,stop_name,nl,Marche-lez-Ecaussinnes,,,Marche-lez-Ecaussinnes
stops,stop_name,de,Marche-lez-Ecaussinnes,,,Marche-lez-Ecaussinnes
stops,stop_name,en,Marche-lez-Ecaussinnes,,,Marche-lez-Ecaussinnes
stops,stop_name,fr,Ecaussinnes,,,Ecaussinnes
stops,stop_name,nl,Ecaussinnes,,,Ecaussinnes
stops,stop_name,de,Ecaussinnes,,,Ecaussinnes
stops,stop_name,en,Ecaussinnes,,,Ecaussinnes
stops,stop_name,fr,Neufvilles,,,Neufvilles
stops,stop_name,nl,Neufvilles,,,Neufvilles
stops,stop_name,de,Neufvilles,,,Neufvilles
stops,stop_name,en,Neufvilles,,,Neufvilles
stops,stop_name,fr,Soignies,,,Soignies
stops,stop_name,nl,Zinnik,,,Soignies
stops,stop_name,de,Zinnik / Soignies,,,Soignies
stops,stop_name,en,Soignies / Zinnik,,,Soignies
stops,stop_name,fr,Hennuyères,,,Hennuyères
stops,stop_name,nl,Hennuyères,,,Hennuyères
stops,stop_name,de,Hennuyères,,,Hennuyères
stops,stop_name,en,Hennuyères,,,Hennuyères
stops,stop_name,fr,Braine-le-Comte,,,Braine-le-Comte
stops,stop_name,nl,'s-Gravenbrakel,,,Braine-le-Comte
stops,stop_name,de,'s-Gravenbrakel / Braine-le-Comte,,,Braine-le-Comte
stops,stop_name,en,Braine-le-Comte / 's-Gravenbrakel,,,Braine-le-Comte
stops,stop_name,fr,Manage,,,Manage
stops,stop_name,nl,Manage,,,Manage
stops,stop_name,de,Manage,,,Manage
stops,stop_name,en,Manage,,,Manage
stops,stop_name,fr,Binche,,,Binche
stops,stop_name,nl,Binche,,,Binche
stops,stop_name,de,Binche,,,Binche
stops,stop_name,en,Binche,,,Binche
stops,stop_name,fr,Leval,,,Leval
stops,stop_name,nl,Leval,,,Leval
stops,stop_name,de,Leval,,,Leval
stops,stop_name,en,Leval,,,Leval
stops,stop_name,fr,Carnières,,,Carnières
stops,stop_name,nl,Carnières,,,Carnières
stops,stop_name,de,Carnières,,,Carnières
stops,stop_name,en,Carnières,,,Carnières
stops,stop_name,fr,Morlanwelz,,,Morlanwelz
stops,stop_name,nl,Morlanwelz,,,Morlanwelz
stops,stop_name,de,Morlanwelz,,,Morlanwelz
stops,stop_name,en,Morlanwelz,,,Morlanwelz
stops,stop_name,fr,La Louvière-Sud,,,La Louvière-Sud
stops,stop_name,nl,La Louvière-Zuid,,,La Louvière-Sud
stops,stop_name,de,La Louvière-Zuid / La Louvière-Sud,,,La Louvière-Sud
stops,stop_name,en,La Louvière-Sud / La Louvière-Zuid,,,La Louvière-Sud
stops,stop_name,fr,La Louvière-Centre,,,La Louvière-Centre
stops,stop_name,nl,La Louvière-Centrum,,,La Louvière-Centre
stops,stop_name,de,La Louvière-Centre,,,La Louvière-Centre
stops,stop_name,en,La Louvière-Centre,,,La Louvière-Centre
stops,stop_name,fr,Frameries,,,Frameries
stops,stop_name,nl,Frameries,,,Frameries
stops,stop_name,de,Frameries,,,Frameries
stops,stop_name,en,Frameries,,,Frameries
stops,stop_name,fr,Genly,,,Genly
stops,stop_name,nl,Genly,,,Genly
stops,stop_name,de,Genly,,,Genly
stops,stop_name,en,Genly,,,Genly
stops,stop_name,fr,Quévy,,,Quévy
stops,stop_name,nl,Quévy,,,Quévy
stops,stop_name,de,Quévy,,,Quévy
stops,stop_name,en,Quévy,,,Quévy
stops,stop_name,fr,Bracquegnies,,,Bracquegnies
stops,stop_name,nl,Bracquegnies,,,Bracquegnies
stops,stop_name,de,Bracquegnies,,,Bracquegnies
stops,stop_name,en,Bracquegnies,,,Bracquegnies
stops,stop_name,fr,Thieu,,,Thieu
stops,stop_name,nl,Thieu,,,Thieu
stops,stop_name,de,Thieu,,,Thieu
stops,stop_name,en,Thieu,,,Thieu
stops,stop_name,fr,Havré,,,Havré
stops,stop_name,nl,Havré,,,Havré
stops,stop_name,de,Havré,,,Havré
stops,stop_name,en,Havré,,,Havré
stops,stop_name,fr,Obourg,,,Obourg
stops,stop_name,nl,Obourg,,,Obourg
stops,stop_name,de,Obourg,,,Obourg
stops,stop_name,en,Obourg,,,Obourg
stops,stop_name,fr,Nimy,,,Nimy
stops,stop_name,nl,Nimy,,,Nimy
stops,stop_name,de,Nimy,,,Nimy
stops,stop_name,en,Nimy,,,Nimy
stops,stop_name,fr,Lens,,,Lens
stops,stop_name,nl,Lens,,,Lens
stops,stop_name,de,Lens,,,Lens
stops,stop_name,en,Lens,,,Lens
stops,stop_name,fr,Masnuy-Saint-Pierre,,,Masnuy-Saint-Pierre
stops,stop_name,nl,Masnuy-Saint-Pierre,,,Masnuy-Saint-Pierre
stops,stop_name,de,Masnuy-Saint-Pierre,,,Masnuy-Saint-Pierre
stops,stop_name,en,Masnuy-Saint-Pierre,,,Masnuy-Saint-Pierre
stops,stop_name,fr,Jurbise,,,Jurbise
stops,stop_name,nl,Jurbeke,,,Jurbise
stops,stop_name,de,Jurbeke / Jurbise,,,Jurbise
stops,stop_name,en,Jurbise / Jurbeke,,,Jurbise
stops,stop_name,fr,Erbisoeul,,,Erbisoeul
stops,stop_name,nl,Erbisoeul,,,Erbisoeul
stops,stop_name,de,Erbisoeul,,,Erbisoeul
stops,stop_name,en,Erbisoeul,,,Erbisoeul
stops,stop_name,fr,Ghlin,,,Ghlin
stops,stop_name,nl,Ghlin,,,Ghlin
stops,stop_name,de,Ghlin,,,Ghlin
stops,stop_name,en,Ghlin,,,Ghlin
stops,stop_name,fr,Mons,,,Mons
stops,stop_name,nl,Bergen,,,Mons
stops,stop_name,de,Bergen / Mons,,,Mons
stops,stop_name,en,Mons / Bergen,,,Mons
stops,stop_name,fr,Couvin,,,Couvin
stops,stop_name,nl,Couvin,,,Couvin
stops,stop_name,de,Couvin,,,Couvin
stops,stop_name,en,Couvin,,,Couvin
stops,stop_name,fr,Mariembourg,,,Mariembourg
stops,stop_name,nl,Mariembourg,,,Mariembourg
stops,stop_name,de,Mariembourg,,,Mariembourg
stops,stop_name,en,Mariembourg,,,Mariembourg
stops,stop_name,fr,Jemeppe-sur-Sambre,,,Jemeppe-sur-Sambre
stops,stop_name,nl,Jemeppe-sur-Sambre,,,Jemeppe-sur-Sambre
stops,stop_name,de,Jemeppe-sur-Sambre,,,Jemeppe-sur-Sambre
stops,stop_name,en,Jemeppe-sur-Sambre,,,Jemeppe-sur-Sambre
stops,stop_name,fr,Auvelais,,,Auvelais
stops,stop_name,nl,Auvelais,,,Auvelais
stops,stop_name,de,Auvelais,,,Auvelais
stops,stop_name,en,Auvelais,,,Auvelais
stops,stop_name,fr,Tamines,,,Tamines
stops,stop_name,nl,Tamines,,,Tamines
stops,stop_name,de,Tamines,,,Tamines
stops,stop_name,en,Tamines,,,Tamines
stops,stop_name,fr,Aiseau,,,Aiseau
stops,stop_name,nl,Aiseau,,,Aiseau
stops,stop_name,de,Aiseau,,,Aiseau
stops,stop_name,en,Aiseau,,,Aiseau
stops,stop_name,fr,Farciennes,,,Farciennes
stops,stop_name,nl,Farciennes,,,Farciennes
stops,stop_name,de,Farciennes,,,Farciennes
stops,stop_name,en,Farciennes,,,Farciennes
stops,stop_name,fr,Le Campinaire,,,Le Campinaire
stops,stop_name,nl,Le Campinaire,,,Le Campinaire
stops,stop_name,de,Le Campinaire,,,Le Campinaire
stops,stop_name,en,Le Campinaire,,,Le Campinaire
stops,stop_name,fr,Couillet,,,Couillet
stops,stop_name,nl,Couillet,,,Couillet
stops,stop_name,de,Couillet,,,Couillet
stops,stop_name,en,Couillet,,,Couillet
stops,stop_name,fr,Châtelet,,,Châtelet
stops,stop_name,nl,Châtelet,,,Châtelet
stops,stop_name,de,Châtelet,,,Châtelet
stops,stop_name,en,Châtelet,,,Châtelet
stops,stop_name,fr,Ham-sur-Heure,,,Ham-sur-Heure
stops,stop_name,nl,Ham-sur-Heure,,,Ham-sur-Heure
stops,stop_name,de,Ham-sur-Heure,,,Ham-sur-Heure
stops,stop_name,en,Ham-sur-Heure,,,Ham-sur-Heure
stops,stop_name,fr,Cour-sur-Heure,,,Cour-sur-Heure
stops,stop_name,nl,Cour-sur-Heure,,,Cour-sur-Heure
stops,stop_name,de,Cour-sur-Heure,,,Cour-sur-Heure
stops,stop_name,en,Cour-sur-Heure,,,Cour-sur-Heure
stops,stop_name,fr,Berzée,,,Berzée
stops,stop_name,nl,Berzée,,,Berzée
stops,stop_name,de,Berzée,,,Berzée
stops,stop_name,en,Berzée,,,Berzée
stops,stop_name,fr,Pry,,,Pry
stops,stop_name,nl,Pry,,,Pry
stops,stop_name,de,Pry,,,Pry
stops,stop_name,en,Pry,,,Pry
stops,stop_name,fr,Yves-Gomezée,,,Yves-Gomezée
stops,stop_name,nl,Yves-Gomezée,,,Yves-Gomezée
stops,stop_name,de,Yves-Gomezée,,,Yves-Gomezée
stops,stop_name,en,Yves-Gomezée,,,Yves-Gomezée
stops,stop_name,fr,Philippeville,,,Philippeville
stops,stop_name,nl,Philippeville,,,Philippeville
stops,stop_name,de,Philippeville,,,Philippeville
stops,stop_name,en,Philippeville,,,Philippeville
stops,stop_name,fr,Walcourt,,,Walcourt
stops,stop_name,nl,Walcourt,,,Walcourt
stops,stop_name,de,Walcourt,,,Walcourt
stops,stop_name,en,Walcourt,,,Walcourt
stops,stop_name,fr,Faux,,,Faux
stops,stop_name,nl,Faux,,,Faux
stops,stop_name,de,Faux,,,Faux
stops,stop_name,en,Faux,,,Faux
stops,stop_name,fr,La Roche (brabant),,,La Roche (brabant)
stops,stop_name,nl,La Roche (brabant),,,La Roche (brabant)
stops,stop_name,de,La Roche(Brabant),,,La Roche (brabant)
stops,stop_name,en,La Roche(Brabant),,,La Roche (brabant)
stops,stop_name,fr,Villers-la-Ville,,,Villers-la-Ville
stops,stop_name,nl,Villers-la-Ville,,,Villers-la-Ville
stops,stop_name,de,Villers-la-Ville,,,Villers-la-Ville
stops,stop_name,en,Villers-la-Ville,,,Villers-la-Ville
stops,stop_name,fr,Tilly,,,Tilly
stops,stop_name,nl,Tilly,,,Tilly
stops,stop_name,de,Tilly,,,Tilly
stops,stop_name,en,Tilly,,,Tilly
stops,stop_name,fr,Ligny,,,Ligny
stops,stop_name,nl,Ligny,,,Ligny
stops,stop_name,de,Ligny,,,Ligny
stops,stop_name,en,Ligny,,,Ligny
stops,stop_name,fr,Fleurus,,,Fleurus
stops,stop_name,nl,Fleurus,,,Fleurus
stops,stop_name,de,Fleurus,,,Fleurus
stops,stop_name,en,Fleurus,,,Fleurus
stops,stop_name,fr,Lodelinsart,,,Lodelinsart
stops,stop_name,nl,Lodelinsart,,,Lodelinsart
stops,stop_name,de,Lodelinsart,,,Lodelinsart
stops,stop_name,en,Lodelinsart,,,Lodelinsart
stops,stop_name,fr,Charleroi-Ouest,,,Charleroi-Ouest
stops,stop_name,nl,Charleroi-West,,,Charleroi-Ouest
stops,stop_name,de,Charleroi-West / Charleroi-Ouest,,,Charleroi-Ouest
stops,stop_name,en,Charleroi-Ouest / Charleroi-West,,,Charleroi-Ouest
stops,stop_name,fr,Charleroi-Central,,,Charleroi-Central
stops,stop_name,nl,Charleroi-Centraal,,,Charleroi-Central
stops,stop_name,de,Charleroi-Central,,,Charleroi-Central
stops,stop_name,en,Charleroi-Central,,,Charleroi-Central
stops,stop_name,fr,Marchienne-Zone,,,Marchienne-Zone
stops,stop_name,nl,Marchienne-Zone,,,Marchienne-Zone
stops,stop_name,de,Marchienne-Zone,,,Marchienne-Zone
stops,stop_name,en,Marchienne-Zone,,,Marchienne-Zone
stops,stop_name,fr,Landelies,,,Landelies
stops,stop_name,nl,Landelies,,,Landelies
stops,stop_name,de,Landelies,,,Landelies
stops,stop_name,en,Landelies,,,Landelies
stops,stop_name,fr,Hourpes,,,Hourpes
stops,stop_name,nl,Hourpes,,,Hourpes
stops,stop_name,de,Hourpes,,,Hourpes
stops,stop_name,en,Hourpes,,,Hourpes
stops,stop_name,fr,Thuin,,,Thuin
stops,stop_name,nl,Thuin,,,Thuin
stops,stop_name,de,Thuin,,,Thuin
stops,stop_name,en,Thuin,,,Thuin
stops,stop_name,fr,Lobbes,,,Lobbes
stops,stop_name,nl,Lobbes,,,Lobbes
stops,stop_name,de,Lobbes,,,Lobbes
stops,stop_name,en,Lobbes,,,Lobbes
stops,stop_name,fr,Fontaine Valmont,,,Fontaine Valmont
stops,stop_name,nl,Fontaine Valmont,,,Fontaine Valmont
stops,stop_name,de,Fontaine-Valmont,,,Fontaine Valmont
stops,stop_name,en,Fontaine-Valmont,,,Fontaine Valmont
stops,stop_name,fr,Labuissière,,,Labuissière
stops,stop_name,nl,Labuissière,,,Labuissière
stops,stop_name,de,Labuissière,,,Labuissière
stops,stop_name,en,Labuissière,,,Labuissière
stops,stop_name,fr,Solre-sur-Sambre,,,Solre-sur-Sambre
stops,stop_name,nl,Solre-sur-Sambre,,,Solre-sur-Sambre
stops,stop_name,de,Solre-sur-Sambre,,,Solre-sur-Sambre
stops,stop_name,en,Solre-sur-Sambre,,,Solre-sur-Sambre
stops,stop_name,fr,Erquelinnes-Village,,,Erquelinnes-Village
stops,stop_name,nl,Erquelinnes-Dorp,,,Erquelinnes-Village
stops,stop_name,de,Erquelinnes-Dorp / Erquelinnes-Village,,,Erquelinnes-Village
stops,stop_name,en,Erquelinnes-Village / Erquelinnes-Dorp,,,Erquelinnes-Village
stops,stop_name,fr,Erquelinnes,,,Erquelinnes
stops,stop_name,nl,Erquelinnes,,,Erquelinnes
stops,stop_name,de,Erquelinnes,,,Erquelinnes
stops,stop_name,en,Erquelinnes,,,Erquelinnes
stops,stop_name,fr,Forchies,,,Forchies
stops,stop_name,nl,Forchies,,,Forchies
stops,stop_name,de,Forchies,,,Forchies
stops,stop_name,en,Forchies,,,Forchies
stops,stop_name,fr,Piéton,,,Piéton
stops,stop_name,nl,Piéton,,,Piéton
stops,stop_name,de,Piéton,,,Piéton
stops,stop_name,en,Piéton,,,Piéton
stops,stop_name,fr,Godarville,,,Godarville
stops,stop_name,nl,Godarville,,,Godarville
stops,stop_name,de,Godarville,,,Godarville
stops,stop_name,en,Godarville,,,Godarville
stops,stop_name,fr,Gouy-lez-Piéton,,,Gouy-lez-Piéton
stops,stop_name,nl,Gouy-lez-Piéton,,,Gouy-lez-Piéton
stops,stop_name,de,Gouy-lez-Piéton,,,Gouy-lez-Piéton
stops,stop_name,en,Gouy-lez-Piéton,,,Gouy-lez-Piéton
stops,stop_name,fr,Pont-à-Celles,,,Pont-à-Celles
stops,stop_name,nl,Pont-à-Celles,,,Pont-à-Celles
stops,stop_name,de,Pont-à-Celles,,,Pont-à-Celles
stops,stop_name,en,Pont-à-Celles,,,Pont-à-Celles
stops,stop_name,fr,Obaix-Buzet,,,Obaix-Buzet
stops,stop_name,nl,Obaix-Buzet,,,Obaix-Buzet
stops,stop_name,de,Obaix-Buzet,,,Obaix-Buzet
stops,stop_name,en,Obaix-Buzet,,,Obaix-Buzet
stops,stop_name,fr,Luttre,,,Luttre
stops,stop_name,nl,Luttre,,,Luttre
stops,stop_name,de,Luttre,,,Luttre
stops,stop_name,en,Luttre,,,Luttre
stops,stop_name,fr,Courcelles-Motte,,,Courcelles-Motte
stops,stop_name,nl,Courcelles-Motte,,,Courcelles-Motte
stops,stop_name,de,Courcelles-Motte,,,Courcelles-Motte
stops,stop_name,en,Courcelles-Motte,,,Courcelles-Motte
stops,stop_name,fr,Roux,,,Roux
stops,stop_name,nl,Roux,,,Roux
stops,stop_name,de,Roux,,,Roux
stops,stop_name,en,Roux,,,Roux
stops,stop_name,fr,Beignée,,,Beignée
stops,stop_name,nl,Beignée,,,Beignée
stops,stop_name,de,Beignée,,,Beignée
stops,stop_name,en,Beignée,,,Beignée
stops,stop_name,fr,Jamioulx,,,Jamioulx
stops,stop_name,nl,Jamioulx,,,Jamioulx
stops,stop_name,de,Jamioulx,,,Jamioulx
stops,stop_name,en,Jamioulx,,,Jamioulx
stops,stop_name,fr,Marchienne-au-Pont,,,Marchienne-au-Pont
stops,stop_name,nl,Marchienne-au-Pont,,,Marchienne-au-Pont
stops,stop_name,de,Marchienne-au-Pont,,,Marchienne-au-Pont
stops,stop_name,en,Marchienne-au-Pont,,,Marchienne-au-Pont
stops,stop_name,fr,Florenville,,,Florenville
stops,stop_name,nl,Florenville,,,Florenville
stops,stop_name,de,Florenville,,,Florenville
stops,stop_name,en,Florenville,,,Florenville
stops,stop_name,fr,Messancy,,,Messancy
stops,stop_name,nl,Messancy,,,Messancy
stops,stop_name,de,Messancy,,,Messancy
stops,stop_name,en,Messancy,,,Messancy
stops,stop_name,fr,Aubange,,,Aubange
stops,stop_name,nl,Aubange,,,Aubange
stops,stop_name,de,Aubange,,,Aubange
stops,stop_name,en,Aubange,,,Aubange
stops,stop_name,fr,Athus,,,Athus
stops,stop_name,nl,Athus,,,Athus
stops,stop_name,de,Athus,,,Athus
stops,stop_name,en,Athus,,,Athus
stops,stop_name,fr,Halanzy,,,Halanzy
stops,stop_name,nl,Halanzy,,,Halanzy
stops,stop_name,de,Halanzy,,,Halanzy
stops,stop_name,en,Halanzy,,,Halanzy
stops,stop_name,fr,Virton,,,Virton
stops,stop_name,nl,Virton,,,Virton
stops,stop_name,de,Virton,,,Virton
stops,stop_name,en,Virton,,,Virton
stops,stop_name,fr,Neufchâteau,,,Neufchâteau
stops,stop_name,nl,Neufchâteau,,,Neufchâteau
stops,stop_name,de,Neufchâteau,,,Neufchâteau
stops,stop_name,en,Neufchâteau,,,Neufchâteau
stops,stop_name,fr,Marbehan,,,Marbehan
stops,stop_name,nl,Marbehan,,,Marbehan
stops,stop_name,de,Marbehan,,,Marbehan
stops,stop_name,en,Marbehan,,,Marbehan
stops,stop_name,fr,Habay,,,Habay
stops,stop_name,nl,Habay,,,Habay
stops,stop_name,de,Habay,,,Habay
stops,stop_name,en,Habay,,,Habay
stops,stop_name,fr,Viville,,,Viville
stops,stop_name,nl,Viville,,,Viville
stops,stop_name,de,Viville,,,Viville
stops,stop_name,en,Viville,,,Viville
stops,stop_name,fr,Arlon,,,Arlon
stops,stop_name,nl,Aarlen,,,Arlon
stops,stop_name,de,Aarlen / Arlon,,,Arlon
stops,stop_name,en,Arlon / Aarlen,,,Arlon
stops,stop_name,fr,Gedinne,,,Gedinne
stops,stop_name,nl,Gedinne,,,Gedinne
stops,stop_name,de,Gedinne,,,Gedinne
stops,stop_name,en,Gedinne,,,Gedinne
stops,stop_name,fr,Graide,,,Graide
stops,stop_name,nl,Graide,,,Graide
stops,stop_name,de,Graide,,,Graide
stops,stop_name,en,Graide,,,Graide
stops,stop_name,fr,Carlsbourg,,,Carlsbourg
stops,stop_name,nl,Carlsbourg,,,Carlsbourg
stops,stop_name,de,Carlsbourg,,,Carlsbourg
stops,stop_name,en,Carlsbourg,,,Carlsbourg
stops,stop_name,fr,Paliseul,,,Paliseul
stops,stop_name,nl,Paliseul,,,Paliseul
stops,stop_name,de,Paliseul,,,Paliseul
stops,stop_name,en,Paliseul,,,Paliseul
stops,stop_name,fr,Bertrix,,,Bertrix
stops,stop_name,nl,Bertrix,,,Bertrix
stops,stop_name,de,Bertrix,,,Bertrix
stops,stop_name,en,Bertrix,,,Bertrix
stops,stop_name,fr,Poix-Saint-Hubert,,,Poix-Saint-Hubert
stops,stop_name,nl,Poix-Saint-Hubert,,,Poix-Saint-Hubert
stops,stop_name,de,Poix-Saint-Hubert,,,Poix-Saint-Hubert
stops,stop_name,en,Poix-Saint-Hubert,,,Poix-Saint-Hubert
stops,stop_name,fr,Libramont,,,Libramont
stops,stop_name,nl,Libramont,,,Libramont
stops,stop_name,de,Libramont,,,Libramont
stops,stop_name,en,Libramont,,,Libramont
stops,stop_name,fr,Naninne,,,Naninne
stops,stop_name,nl,Naninne,,,Naninne
stops,stop_name,de,Naninne,,,Naninne
stops,stop_name,en,Naninne,,,Naninne
stops,stop_name,fr,Sart-Bernard,,,Sart-Bernard
stops,stop_name,nl,Sart-Bernard,,,Sart-Bernard
stops,stop_name,de,Sart-Bernard,,,Sart-Bernard
stops,stop_name,en,Sart-Bernard,,,Sart-Bernard
stops,stop_name,fr,Courrière,,,Courrière
stops,stop_name,nl,Courrière,,,Courrière
stops,stop_name,de,Courrière,,,Courrière
stops,stop_name,en,Courrière,,,Courrière
stops,stop_name,fr,Assesse,,,Assesse
stops,stop_name,nl,Assesse,,,Assesse
stops,stop_name,de,Assesse,,,Assesse
stops,stop_name,en,Assesse,,,Assesse
stops,stop_name,fr,Natoye,,,Natoye
stops,stop_name,nl,Natoye,,,Natoye
stops,stop_name,de,Natoye,,,Natoye
stops,stop_name,en,Natoye,,,Natoye
stops,stop_name,fr,Haversin,,,Haversin
stops,stop_name,nl,Haversin,,,Haversin
stops,stop_name,de,Haversin,,,Haversin
stops,stop_name,en,Haversin,,,Haversin
stops,stop_name,fr,Chapois,,,Chapois
stops,stop_name,nl,Chapois,,,Chapois
stops,stop_name,de,Chapois,,,Chapois
stops,stop_name,en,Chapois,,,Chapois
stops,stop_name,fr,Leignon,,,Leignon
stops,stop_name,nl,Leignon,,,Leignon
stops,stop_name,de,Leignon,,,Leignon
stops,stop_name,en,Leignon,,,Leignon
stops,stop_name,fr,Ciney,,,Ciney
stops,stop_name,nl,Ciney,,,Ciney
stops,stop_name,de,Ciney,,,Ciney
stops,stop_name,en,Ciney,,,Ciney
stops,stop_name,fr,Bomal,,,Bomal
stops,stop_name,nl,Bomal,,,Bomal
stops,stop_name,de,Bomal,,,Bomal
stops,stop_name,en,Bomal,,,Bomal
stops,stop_name,fr,Barvaux,,,Barvaux
stops,stop_name,nl,Barvaux,,,Barvaux
stops,stop_name,de,Barvaux,,,Barvaux
stops,stop_name,en,Barvaux,,,Barvaux
stops,stop_name,fr,Melreux-Hotton,,,Melreux-Hotton
stops,stop_name,nl,Melreux-Hotton,,,Melreux-Hotton
stops,stop_name,de,Melreux-Hotton,,,Melreux-Hotton
stops,stop_name,en,Melreux-Hotton,,,Melreux-Hotton
stops,stop_name,fr,Marche-en-Famenne,,,Marche-en-Famenne
stops,stop_name,nl,Marche-en-Famenne,,,Marche-en-Famenne
stops,stop_name,de,Marche-en-Famenne,,,Marche-en-Famenne
stops,stop_name,en,Marche-en-Famenne,,,Marche-en-Famenne
stops,stop_name,fr,Aye,,,Aye
stops,stop_name,nl,Aye,,,Aye
stops,stop_name,de,Aye,,,Aye
stops,stop_name,en,Aye,,,Aye
stops,stop_name,fr,Marloie,,,Marloie
stops,stop_name,nl,Marloie,,,Marloie
stops,stop_name,de,Marloie,,,Marloie
stops,stop_name,en,Marloie,,,Marloie
stops,stop_name,fr,Grupont,,,Grupont
stops,stop_name,nl,Grupont,,,Grupont
stops,stop_name,de,Grupont,,,Grupont
stops,stop_name,en,Grupont,,,Grupont
stops,stop_name,fr,Forrières,,,Forrières
stops,stop_name,nl,Forrières,,,Forrières
stops,stop_name,de,Forrières,,,Forrières
stops,stop_name,en,Forrières,,,Forrières
stops,stop_name,fr,Rochefort-Jemelle,,,Rochefort-Jemelle
stops,stop_name,nl,Rochefort-Jemelle,,,Rochefort-Jemelle
stops,stop_name,de,Rochefort-Jemelle,,,Rochefort-Jemelle
stops,stop_name,en,Rochefort-Jemelle,,,Rochefort-Jemelle
stops,stop_name,fr,Beauraing,,,Beauraing
stops,stop_name,nl,Beauraing,,,Beauraing
stops,stop_name,de,Beauraing,,,Beauraing
stops,stop_name,en,Beauraing,,,Beauraing
stops,stop_name,fr,Houyet,,,Houyet
